index,source_node,target_node,weight,day
19413,242,1396,308500.0,1717
19414,242,1415,196439.97,1717
19415,246,1025,676400.0,1717
19416,257,1190,699280.0,1717
19417,257,1353,882274.74,1717
19418,258,436,117000.0,1717
19419,258,1215,657500.0,1717
19420,258,1456,249200.0,1717
19421,290,1428,486900.0,1717
19422,46,973,849500.0,1718
19423,49,735,680000.0,1718
19424,49,898,701100.0,1718
19425,49,1055,801200.0,1718
19426,49,1717,851700.0,1718
19427,49,2419,527000.0,1718
19428,57,2254,213665.0,1718
19429,83,828,822494.25,1718
19430,98,1337,1129500.0,1718
19431,105,871,890250.0,1718
19432,112,1842,2269946.68,1718
19433,129,879,326500.0,1718
19434,132,1536,745000.0,1718
19435,146,695,264480.0,1718
19436,155,878,582690.0,1718
19437,155,2217,681000.0,1718
19438,156,1179,3051874.0,1718
19439,159,388,252291.0,1718
19440,159,388,252377.46,1718
19441,159,2056,315398.12,1718
19442,159,2056,315565.69,1718
19443,159,2056,252576.27,1718
19444,159,2217,378478.9,1718
19445,159,2217,631320.0,1718
19446,159,2217,252227.7,1718
19447,165,1504,3835000.0,1718
19448,189,1473,315000.0,1718
19449,189,2057,315200.0,1718
19450,194,1470,462500.0,1718
19451,196,1210,500000.0,1718
19452,204,871,695000.0,1718
19453,204,1212,471500.0,1718
19454,204,1269,882000.0,1718
19455,206,1106,2786555.0,1718
19456,225,2071,875000.0,1718
19457,235,1687,998740.0,1718
19458,258,660,199900.0,1718
19459,258,875,499800.0,1718
19460,258,1834,240500.0,1718
19461,258,1870,198000.0,1718
19462,258,2349,202000.0,1718
19463,280,1098,230260.5,1718
19464,280,2066,801792.0,1718
19465,307,907,964037.2,1718
19466,318,820,697150.0,1718
19467,322,1035,850000.0,1718
19468,323,800,755993.0,1718
19469,323,800,494318.0,1718
19470,323,1179,613997.0,1718
19471,323,2040,227400.0,1718
19472,335,1212,231000.0,1718
19473,9,1098,379800.0,1719
19474,13,1007,395454.0,1719
19475,13,1275,671551.5,1719
19476,15,455,2718902.2,1719
19477,18,1473,610000.0,1719
19478,44,609,352830.0,1719
19479,44,1130,455293.11,1719
19480,50,2299,624499.2,1719
19481,57,1541,352209.85,1719
19482,57,2093,322700.0,1719
19483,67,490,249412.02,1719
19484,79,449,224800.0,1719
19485,79,1179,798110.0,1719
19486,79,1871,739250.0,1719
19487,84,580,785000.0,1719
19488,84,652,803750.0,1719
19489,84,800,403280.0,1719
19490,89,1527,872904.0,1719
19491,98,1337,754500.0,1719
19492,98,1337,875900.0,1719
19493,98,1337,1596900.0,1719
19494,98,1337,1476200.0,1719
19495,140,531,998700.0,1719
19496,146,1527,614000.0,1719
19497,159,744,502538.03,1719
19498,159,881,440105.0,1719
19499,159,1454,251391.63,1719
19500,159,2359,252300.0,1719
19501,189,609,264098.0,1719
19502,189,1373,414750.5,1719
19503,189,1384,314800.0,1719
19504,189,1473,215500.0,1719
19505,189,2002,265300.0,1719
19506,191,1389,749900.0,1719
19507,191,2242,449900.0,1719
19508,202,1239,1209745.0,1719
19509,223,1428,867550.0,1719
19510,223,1594,751682.95,1719
19511,252,1205,308500.0,1719
19512,252,1262,278000.0,1719
19513,266,806,599710.0,1719
19514,275,708,1299014.6,1719
19515,275,1594,548850.0,1719
19516,275,2369,741850.0,1719
19517,282,1692,817170.05,1719
19518,282,1692,449280.0,1719
19519,282,1692,375700.0,1719
19520,291,695,486500.0,1719
19521,326,1904,1018518.14,1719
19522,335,871,416000.0,1719
19523,337,1307,602000.0,1719
19524,159,2359,252220.0,1720
19525,223,1119,175000.0,1720
19526,223,1428,390000.0,1720
19527,223,1928,390000.0,1720
19528,159,1260,510000.0,1721
19529,159,2359,315500.0,1721
19530,159,2359,252100.0,1721
19531,19,1153,514500.0,1722
19532,84,1149,649000.0,1722
19533,57,2254,354874.0,1722
19534,78,2391,324790.23,1722
19535,92,1295,349850.0,1722
19536,92,1295,329500.0,1722
19537,100,822,656400.0,1722
19538,138,1559,307500.0,1722
19539,138,1559,307500.0,1722
19540,138,1836,308000.0,1722
19541,161,1153,410000.0,1722
19542,161,1541,809954.0,1722
19543,161,2120,755000.0,1722
19544,183,795,701000.0,1722
19545,183,795,850000.0,1722
19546,183,1078,867130.0,1722
19547,183,1153,850000.0,1722
19548,183,2302,448650.0,1722
19549,186,1539,1104790.0,1722
19550,195,2021,540550.0,1722
19551,210,875,499800.0,1722
19552,210,1093,699500.0,1722
19553,217,2201,705079.83,1722
19554,223,1594,390000.0,1722
19555,246,2213,885000.0,1722
19556,258,1870,198000.0,1722
19557,271,1275,1329053.52,1722
19558,271,1275,1190800.0,1722
19559,283,1791,2951695.22,1722
19560,294,1570,242500.0,1722
19561,294,1996,428000.0,1722
19562,304,1061,1661652.0,1722
19563,321,1032,498291.31,1722
19564,335,1004,560852.48,1722
19565,335,1212,93000.0,1722
19566,335,1291,231500.0,1722
19567,337,448,754000.0,1722
19568,338,2391,350999.36,1722
19569,2,871,500000.0,1723
19570,2,1177,530668.1,1723
19571,2,1212,600750.0,1723
19572,16,1376,500078.02,1723
19573,84,1504,848000.0,1723
19574,84,1504,364000.0,1723
19575,84,2122,259500.0,1723
19576,84,2122,299500.0,1723
19577,84,1145,2179998.84,1723
19578,44,1473,881000.0,1723
19579,64,2242,619750.0,1723
19580,66,509,440950.0,1723
19581,66,1882,564300.0,1723
19582,84,527,503985.0,1723
19583,84,580,603000.0,1723
19584,84,1683,512393.0,1723
19585,138,1131,307600.0,1723
19586,138,1834,307900.0,1723
19587,155,878,579700.0,1723
19588,195,1164,510700.0,1723
19589,195,1906,369557.11,1723
19590,206,820,870000.0,1723
19591,210,820,698500.0,1723
19592,210,1093,699500.0,1723
19593,237,822,649500.0,1723
19594,237,883,363900.0,1723
19595,237,1060,469000.0,1723
19596,237,1060,364000.0,1723
19597,237,1153,361425.0,1723
19598,237,1373,518920.75,1723
19599,237,1554,418708.68,1723
19600,237,1554,313621.2,1723
19601,260,2274,2792050.0,1723
19602,321,1032,534650.0,1723
19603,321,1034,308500.0,1723
19604,321,1391,398284.3,1723
19605,321,1391,422163.06,1723
19606,321,1864,349800.0,1723
19607,321,2391,337266.9,1723
19608,323,1483,289650.0,1723
19609,329,2433,256000.0,1723
19610,1,529,310525.0,1724
19611,1,1393,436700.0,1724
19612,84,692,895650.0,1724
19613,84,794,895700.0,1724
19614,84,794,745250.0,1724
19615,84,1252,648385.0,1724
19616,84,1252,894600.0,1724
19617,84,1276,896670.0,1724
19618,84,1005,485500.0,1724
19619,84,570,494771.15,1724
19620,84,1352,2180000.0,1724
19621,84,2071,499950.0,1724
19622,84,2251,154550.0,1724
19623,21,672,520800.0,1724
19624,21,1297,526080.0,1724
19625,21,1366,525000.0,1724
19626,111,834,559027.0,1724
19627,142,794,156000.0,1724
19628,144,2401,3278300.66,1724
19629,162,510,348000.0,1724
19630,173,1541,201000.0,1724
19631,182,1437,410534.74,1724
19632,192,1741,398500.0,1724
19633,205,1004,225000.0,1724
19634,229,1852,454564.8,1724
19635,235,1214,329700.0,1724
19636,235,1514,319499.84,1724
19637,237,1060,314000.01,1724
19638,237,1153,306950.0,1724
19639,237,1257,370000.0,1724
19640,237,1776,280000.0,1724
19641,250,1093,899600.0,1724
19642,250,1391,647378.0,1724
19643,266,1594,840800.0,1724
19644,268,879,199004.0,1724
19645,294,918,427800.0,1724
19646,294,1741,422000.0,1724
19647,294,1996,713220.0,1724
19648,321,1864,354000.0,1724
19649,321,1864,614523.87,1724
19650,321,2071,292000.0,1724
19651,321,2071,264499.97,1724
19652,329,1594,482000.0,1724
19653,57,936,275726.0,1725
19654,57,936,215201.0,1725
19655,60,825,3750940.0,1725
19656,60,1859,938900.0,1725
19657,74,516,1085159.4,1725
19658,74,571,430870.0,1725
19659,74,1432,1178809.51,1725
19660,124,458,1362086.75,1725
19661,155,1610,440868.74,1725
19662,157,814,836500.0,1725
19663,157,1098,375000.0,1725
19664,157,2419,251000.0,1725
19665,161,936,631243.8,1725
19666,161,2093,889000.0,1725
19667,206,1030,495700.0,1725
19668,246,1784,1326326.23,1725
19669,246,2213,1500000.0,1725
19670,255,603,801200.0,1725
19671,255,1519,812999.12,1725
19672,259,1594,859860.0,1725
19673,290,1428,2500000.0,1725
19674,294,425,462625.0,1725
19675,294,645,321999.89,1725
19676,294,645,319499.18,1725
19677,315,1387,2601403.52,1725
19678,322,1090,2480000.0,1725
19679,331,470,404750.0,1725
19680,334,447,256227.85,1725
19681,334,1052,575800.0,1725
19682,334,1052,425000.0,1725
19683,334,1111,801200.0,1725
19684,337,803,551000.0,1725
19685,337,1052,601300.0,1725
19686,337,1111,550800.0,1725
19687,84,828,685000.0,1726
19688,84,828,849000.0,1726
19689,84,1019,2433977.5,1726
19690,84,374,1510702.03,1726
19691,84,711,3114463.66,1726
19692,44,1473,99200.0,1726
19693,52,868,3292000.0,1726
19694,52,868,1174000.0,1726
19695,62,2050,884300.0,1726
19696,95,2364,399000.0,1726
19697,117,937,244320.0,1726
19698,118,1153,270000.0,1726
19699,118,1153,225000.0,1726
19700,118,1354,269800.0,1726
19701,156,1726,189000.0,1726
19702,157,1232,251000.0,1726
19703,157,2419,252800.0,1726
19704,167,1129,245000.0,1726
19705,167,1179,253000.0,1726
19706,172,1425,2627500.0,1726
19707,183,1714,802000.0,1726
19708,185,528,2800195.0,1726
19709,192,671,249736.2,1726
19710,192,965,304000.0,1726
19711,192,1014,403500.0,1726
19712,192,1576,306000.0,1726
19713,192,1600,303950.0,1726
19714,193,2271,146352.1,1726
19715,210,560,487300.0,1726
19716,210,563,487224.0,1726
19717,224,639,899500.0,1726
19718,226,808,356900.0,1726
19719,234,1018,2650577.0,1726
19720,247,672,668900.0,1726
19721,247,862,345000.0,1726
19722,248,1236,812843.0,1726
19723,257,695,1071873.1,1726
19724,257,695,1996000.0,1726
19725,257,1383,1226071.48,1726
19726,257,2213,2998020.51,1726
19727,257,2442,998928.52,1726
19728,293,1055,539500.0,1726
19729,321,1034,408000.0,1726
19730,324,563,758600.0,1726
19731,331,470,854900.0,1726
19732,331,1291,366800.0,1726
19733,331,1871,404750.0,1726
19734,60,547,329380.55,1729
19735,60,782,734993.5,1729
19736,82,934,249590.0,1729
19737,82,1119,299300.0,1729
19738,87,1200,655000.0,1729
19739,95,2364,878700.0,1729
19740,113,1061,404900.0,1729
19741,132,1212,913600.0,1729
19742,137,1872,299782.0,1729
19743,137,2071,799875.0,1729
19744,161,997,712204.0,1729
19745,164,800,1067655.5,1729
19746,194,932,598000.0,1729
19747,195,1164,410540.0,1729
19748,195,1327,510000.0,1729
19749,215,1252,194300.0,1729
19750,223,595,450000.0,1729
19751,223,1119,295000.0,1729
19752,223,1428,720000.0,1729
19753,223,1667,175000.0,1729
19754,224,639,1525197.0,1729
19755,236,794,827418.8,1729
19756,236,1034,625200.0,1729
19757,236,1034,628300.0,1729
19758,241,902,716000.0,1729
19759,241,1428,804254.0,1729
19760,241,1928,877329.0,1729
19761,279,637,549499.99,1729
19762,287,740,278350.0,1729
19763,287,1327,281500.0,1729
19764,287,2172,281500.0,1729
19765,295,672,356100.0,1729
19766,295,1130,239000.0,1729
19767,295,1576,239000.0,1729
19768,295,1600,404000.0,1729
19769,295,1657,238850.0,1729
19770,295,1657,238850.0,1729
19771,295,1736,356800.0,1729
19772,306,1452,824720.0,1729
19773,306,1514,539612.11,1729
19774,306,1514,372400.1,1729
19775,306,1806,230526.28,1729
19776,306,2057,399250.0,1729
19777,316,561,497499.99,1729
19778,316,1109,355800.0,1729
19779,316,1239,347000.0,1729
19780,316,1520,658000.0,1729
19781,338,827,1801500.0,1729
19782,11,778,486000.0,1730
19783,107,831,423550.0,1730
19784,107,1530,449350.0,1730
19785,107,1656,599500.0,1730
19786,107,1656,399734.62,1730
19787,107,2406,398800.0,1730
19788,112,2369,318250.0,1730
19789,115,951,889993.0,1730
19790,115,951,449946.0,1730
19791,115,1616,621487.85,1730
19792,119,645,710700.0,1730
19793,150,1892,555611.3,1730
19794,155,1288,541272.0,1730
19795,157,434,250990.0,1730
19796,157,587,251000.0,1730
19797,157,898,250000.0,1730
19798,157,898,251000.0,1730
19799,157,1055,251000.0,1730
19800,157,1055,251000.0,1730
19801,157,1123,251300.0,1730
19802,157,2279,250000.0,1730
19803,180,994,744964.0,1730
19804,187,2404,501109.7,1730
19805,187,2404,202060.0,1730
19806,190,1610,1452394.0,1730
19807,230,794,682975.0,1730
19808,275,1594,3125000.0,1730
19809,295,988,364000.0,1730
19810,328,681,847997.8,1730
19811,329,2091,898000.0,1730
19812,339,1242,530109.0,1730
19813,339,1664,616326.2,1730
19814,1,1018,820275.0,1731
19815,1,1034,679000.0,1731
19816,1,1252,676500.0,1731
19817,1,1252,860250.0,1731
19818,12,1413,1420000.0,1731
19819,14,509,771500.0,1731
19820,14,509,886000.0,1731
19821,14,672,636000.0,1731
19822,14,672,855000.0,1731
19823,14,1130,550000.0,1731
19824,14,1249,497000.0,1731
19825,16,1297,1418000.0,1731
19826,16,1967,876000.0,1731
19827,21,1393,1168500.0,1731
19828,21,2117,979680.0,1731
19829,21,707,227992.5,1731
19830,21,1737,252450.0,1731
19831,21,1986,313630.66,1731
19832,70,1871,1114145.0,1731
19833,71,2421,639529.99,1731
19834,74,2217,4281438.69,1731
19835,92,1717,99709.41,1731
19836,92,1717,149692.56,1731
19837,95,928,519920.98,1731
19838,97,1060,647250.0,1731
19839,131,1072,539700.0,1731
19840,133,1189,740960.0,1731
19841,133,1190,870740.0,1731
19842,137,2025,353555.0,1731
19843,138,1060,307500.0,1731
19844,138,1559,202986.0,1731
19845,149,603,248810.0,1731
19846,149,806,540000.0,1731
19847,149,2091,898500.0,1731
19848,171,827,809500.0,1731
19849,177,2061,3496800.0,1731
19850,180,639,898753.48,1731
19851,195,1688,360254.12,1731
19852,195,1910,360007.0,1731
19853,195,2229,610819.9,1731
19854,196,988,430000.0,1731
19855,196,988,430000.0,1731
19856,196,1130,430000.0,1731
19857,196,1210,317920.0,1731
19858,227,1657,272000.0,1731
19859,236,2071,414259.0,1731
19860,236,2071,629590.0,1731
19861,245,1576,397947.6,1731
19862,245,1741,734454.0,1731
19863,250,436,898990.0,1731
19864,250,1093,538000.0,1731
19865,265,2194,544000.0,1731
19866,265,2194,506250.0,1731
19867,265,2194,691000.0,1731
19868,265,2194,510000.0,1731
19869,265,2194,754380.0,1731
19870,276,740,499430.0,1731
19871,276,805,817438.76,1731
19872,276,1153,277566.25,1731
19873,289,1084,570850.0,1731
19874,289,1367,425000.0,1731
19875,295,529,403250.0,1731
19876,295,965,404000.0,1731
19877,295,1576,356800.0,1731
19878,295,2172,723040.8,1731
19879,295,2370,239000.0,1731
19880,294,936,1664000.0,1731
19881,294,1791,1671740.0,1731
19882,337,1111,643900.0,1731
19883,133,763,860500.0,1732
19884,180,1978,451472.14,1732
19885,295,1130,404000.0,1732
19886,295,1130,404000.0,1732
19887,319,1084,179420.0,1732
19888,319,1159,671000.0,1732
19889,319,1848,177962.04,1732
19890,84,923,388750.0,1733
19891,84,1212,508900.0,1733
19892,78,1542,299855.0,1733
19893,115,1616,499641.9,1733
19894,159,1260,442000.0,1733
19895,161,896,519000.0,1733
19896,161,1153,539000.0,1733
19897,173,740,443500.0,1733
19898,173,1006,443800.0,1733
19899,173,1006,512795.0,1733
19900,230,531,409100.0,1733
19901,230,639,439800.0,1733
19902,234,1018,1427174.45,1733
19903,286,562,1365000.0,1733
19904,302,1012,1442400.0,1733
19905,75,672,534850.0,1734
19906,259,1167,200000.0,1734
19907,118,1088,283688.0,1735
19908,118,1088,282950.0,1735
19909,118,1112,283250.0,1735
19910,118,1129,562924.0,1735
19911,118,1129,442990.5,1735
19912,118,1129,283562.0,1735
19913,118,1153,244000.0,1735
19914,118,1153,243500.0,1735
19915,118,1153,284200.0,1735
19916,118,1153,428000.0,1735
19917,118,1354,323750.0,1735
19918,118,1354,283700.0,1735
19919,118,1473,363500.0,1735
19920,118,1473,243500.0,1735
19921,118,1473,283000.0,1735
19922,118,1473,243500.0,1735
19923,118,1664,408500.0,1735
19924,118,1664,485500.0,1735
19925,118,1741,547700.0,1735
19926,118,1741,364269.0,1735
19927,118,1741,364300.0,1735
19928,118,1741,570800.0,1735
19929,118,2361,282500.0,1735
19930,17,2025,1978181.0,1736
19931,84,1212,394418.0,1736
19932,84,1212,440800.0,1736
19933,63,360,113400.0,1736
19934,118,1736,284000.0,1736
19935,118,1736,284000.0,1736
19936,132,871,1426500.0,1736
19937,138,1680,851200.0,1736
19938,178,1504,1187612.0,1736
19939,180,934,793700.0,1736
19940,181,820,1228200.0,1736
19941,230,531,322900.0,1736
19942,236,1140,346427.74,1736
19943,236,1140,198093.68,1736
19944,257,1333,1499066.26,1736
19945,262,1415,899625.15,1736
19946,279,509,325325.86,1736
19947,279,637,799470.75,1736
19948,279,637,458579.34,1736
19949,286,639,265241.6,1736
19950,286,2417,810000.0,1736
19951,305,1658,298500.0,1736
19952,313,763,861670.0,1736
19953,313,2290,542430.0,1736
19954,318,2381,666850.0,1736
19955,2,1307,383000.0,1737
19956,84,923,502758.0,1737
19957,84,1737,237290.0,1737
19958,57,936,188438.0,1737
19959,75,1208,348500.0,1737
19960,81,695,744000.0,1737
19961,87,1060,408500.0,1737
19962,87,1063,263500.0,1737
19963,117,821,396800.0,1737
19964,118,1129,179209.7,1737
19965,133,1189,893240.0,1737
19966,203,1212,1050000.0,1737
19967,230,531,315750.0,1737
19968,248,805,1157300.0,1737
19969,248,1452,2205150.2,1737
19970,252,1262,319500.0,1737
19971,254,1796,1589867.95,1737
19972,284,2397,299000.0,1737
19973,285,1019,560500.0,1737
19974,285,1166,333630.0,1737
19975,285,2364,540000.0,1737
19976,305,1864,224300.0,1737
19977,1,1393,123846.0,1738
19978,49,1232,479750.0,1738
19979,49,2419,257500.0,1738
19980,96,577,819439.94,1738
19981,96,1055,884500.0,1738
19982,96,1055,854000.0,1738
19983,96,1394,728581.2,1738
19984,96,1418,589345.23,1738
19985,102,955,1499950.0,1738
19986,105,470,1005300.0,1738
19987,105,470,1473800.0,1738
19988,112,2369,301800.0,1738
19989,113,2157,682332.25,1738
19990,133,763,199100.0,1738
19991,167,1474,1495500.0,1738
19992,192,1014,776300.0,1738
19993,192,1014,603500.0,1738
19994,192,1373,303900.0,1738
19995,192,1741,354000.0,1738
19996,192,1891,811108.0,1738
19997,192,2384,204000.0,1738
19998,192,2398,405015.77,1738
19999,195,1164,310700.0,1738
20000,195,1541,299987.4,1738
20001,196,966,237440.0,1738
20002,196,988,237440.0,1738
20003,196,988,237440.0,1738
20004,196,1130,317920.0,1738
20005,196,1153,395900.0,1738
20006,196,2061,237440.0,1738
20007,196,2061,395900.0,1738
20008,196,2095,317920.0,1738
20009,196,2366,395900.0,1738
20010,196,2366,237440.0,1738
20011,204,430,232332.0,1738
20012,211,721,347000.0,1738
20013,215,1276,139079.0,1738
20014,246,389,1076699.18,1738
20015,250,1093,729577.0,1738
20016,271,1881,900222.4,1738
20017,277,1848,3015000.0,1738
20018,295,1130,239744.0,1738
20019,295,1327,149437.5,1738
20020,295,1474,238308.8,1738
20021,295,2140,274125.0,1738
20022,295,2172,250000.0,1738
20023,11,778,526000.0,1739
20024,67,1800,590000.0,1739
20025,75,774,555477.57,1739
20026,91,803,501400.0,1739
20027,91,1052,681000.0,1739
20028,91,1052,851200.0,1739
20029,93,1694,4555518.17,1739
20030,95,1687,674500.0,1739
20031,100,822,865672.0,1739
20032,110,1706,1125495.5,1739
20033,110,1706,1125618.13,1739
20034,117,821,247000.0,1739
20035,139,695,735513.75,1739
20036,145,508,895152.73,1739
20037,155,1282,6999800.0,1739
20038,183,1410,473000.0,1739
20039,213,820,2994500.0,1739
20040,214,1106,6892200.0,1739
20041,244,820,1398400.0,1739
20042,244,2091,3298810.34,1739
20043,285,379,109800.0,1739
20044,285,379,112400.0,1739
20045,299,645,623578.27,1739
20046,305,1658,197000.0,1739
20047,305,1658,298000.0,1739
20048,305,1864,297800.0,1739
20049,315,1160,1448000.0,1739
20050,325,1415,519896.57,1739
20051,327,862,618660.0,1739
20052,327,862,714617.07,1739
20053,84,2093,778500.0,1740
20054,84,1342,2069000.0,1740
20055,84,937,1810328.86,1740
20056,84,1305,2040000.0,1740
20057,53,441,748240.0,1740
20058,53,603,809825.0,1740
20059,53,1473,424000.0,1740
20060,57,1352,516800.0,1740
20061,57,2120,213428.0,1740
20062,57,2172,154464.6,1740
20063,82,2015,797000.0,1740
20064,83,828,547440.81,1740
20065,83,1130,523991.96,1740
20066,83,1373,548625.5,1740
20067,84,401,977660.0,1740
20068,100,411,420000.0,1740
20069,111,1945,1444600.0,1740
20070,122,1470,875102.6,1740
20071,124,873,1322957.0,1740
20072,124,873,1014341.0,1740
20073,124,1658,2985000.0,1740
20074,137,524,1199500.0,1740
20075,137,1007,990701.41,1740
20076,163,2172,270000.0,1740
20077,169,1872,271295.0,1740
20078,169,2244,892120.2,1740
20079,174,1246,320000.0,1740
20080,174,1246,404000.0,1740
20081,174,1246,444000.0,1740
20082,174,1474,445000.0,1740
20083,184,1019,443800.0,1740
20084,184,1019,553300.0,1740
20085,184,1342,451750.0,1740
20086,184,2122,316300.0,1740
20087,187,1452,504000.0,1740
20088,188,425,370000.0,1740
20089,192,1297,403800.0,1740
20090,193,1283,849000.0,1740
20091,196,1060,395900.0,1740
20092,196,1210,792495.5,1740
20093,206,570,1371457.75,1740
20094,209,1164,3494989.56,1740
20095,209,1450,1212500.0,1740
20096,209,1806,1174657.4,1740
20097,235,510,189000.0,1740
20098,250,791,551980.0,1740
20099,268,1161,758500.0,1740
20100,268,1276,345489.64,1740
20101,268,1276,753923.0,1740
20102,268,1276,515137.2,1740
20103,268,2036,297174.0,1740
20104,268,2036,366672.73,1740
20105,268,2036,296960.4,1740
20106,273,1468,890070.25,1740
20107,273,1468,487690.06,1740
20108,273,1468,717206.4,1740
20109,273,1530,267747.48,1740
20110,274,1022,1432500.0,1740
20111,297,1923,2492607.87,1740
20112,6,1145,494999.9,1743
20113,84,1646,693840.81,1743
20114,21,1018,595000.0,1743
20115,51,1450,1167290.0,1743
20116,51,2217,994914.0,1743
20117,54,1806,465378.6,1743
20118,62,2054,891195.14,1743
20119,87,510,358900.0,1743
20120,87,842,375188.0,1743
20121,87,1834,384200.0,1743
20122,90,645,810800.0,1743
20123,90,1866,891027.99,1743
20124,118,587,324000.0,1743
20125,118,587,324000.0,1743
20126,118,795,363500.0,1743
20127,118,795,363350.0,1743
20128,118,795,363025.0,1743
20129,118,1153,323650.0,1743
20130,118,1162,363533.5,1743
20131,119,578,399473.55,1743
20132,122,803,903800.0,1743
20133,122,1052,2975000.0,1743
20134,137,1697,1739536.2,1743
20135,139,695,399920.9,1743
20136,139,1906,507957.5,1743
20137,164,664,316500.0,1743
20138,164,885,985904.31,1743
20139,169,449,768350.0,1743
20140,169,910,326900.0,1743
20141,169,1678,741000.0,1743
20142,225,1551,379900.0,1743
20143,246,1784,271750.0,1743
20144,256,1590,633550.0,1743
20145,275,806,1062100.0,1743
20146,299,645,142912.77,1743
20147,299,2196,830275.0,1743
20148,324,820,1626000.0,1743
20149,337,1052,578700.0,1743
20150,6,1030,869400.0,1744
20151,6,1030,852500.0,1744
20152,6,1145,784830.0,1744
20153,9,2419,119500.0,1744
20154,11,516,864000.0,1744
20155,20,778,893000.0,1744
20156,84,980,1845000.0,1744
20157,84,1227,1845000.0,1744
20158,84,1468,1532043.0,1744
20159,84,1737,482302.0,1744
20160,44,1033,179060.42,1744
20161,44,1072,571325.0,1744
20162,57,1041,168351.0,1744
20163,57,1541,229390.6,1744
20164,71,1584,11936480.0,1744
20165,71,1826,800500.0,1744
20166,82,934,560000.0,1744
20167,139,1034,849000.0,1744
20168,143,1066,678934.0,1744
20169,143,1773,809596.77,1744
20170,143,2217,809850.0,1744
20171,160,1906,1428510.0,1744
20172,169,449,652324.5,1744
20173,169,1476,282000.0,1744
20174,174,2366,650000.0,1744
20175,174,2366,704000.0,1744
20176,174,2366,305000.0,1744
20177,182,740,1073000.0,1744
20178,182,1806,2462672.0,1744
20179,182,1806,2911271.0,1744
20180,219,458,830609.0,1744
20181,219,2015,831600.0,1744
20182,230,531,463600.0,1744
20183,242,2217,416296.11,1744
20184,249,639,672534.08,1744
20185,249,639,577000.0,1744
20186,261,1354,181000.0,1744
20187,289,1979,385000.0,1744
20188,302,1030,1705000.0,1744
20189,320,961,805000.0,1744
20190,320,1415,805000.0,1744
20191,11,778,897500.0,1745
20192,16,1474,1043185.0,1745
20193,47,1411,1399789.99,1745
20194,56,1717,838000.0,1745
20195,103,906,438499.9,1745
20196,104,2262,866150.0,1745
20197,118,1112,359500.0,1745
20198,118,1112,314700.0,1745
20199,118,1112,269500.0,1745
20200,118,1112,269600.0,1745
20201,118,2361,359300.0,1745
20202,118,2361,269200.0,1745
20203,125,1119,5481300.0,1745
20204,129,1688,359506.0,1745
20205,129,1688,689167.0,1745
20206,129,1873,496000.0,1745
20207,173,1006,700000.0,1745
20208,173,1041,704912.0,1745
20209,176,2112,1483774.26,1745
20210,196,966,587500.5,1745
20211,196,988,237440.0,1745
20212,196,2366,317920.0,1745
20213,242,948,421772.48,1745
20214,284,1252,2050000.0,1745
20215,288,389,794241.66,1745
20216,302,2419,319497.28,1745
20217,321,1864,1504500.0,1745
20218,9,1055,566500.0,1746
20219,18,403,1480000.0,1746
20220,47,1411,897750.0,1746
20221,52,973,345000.0,1746
20222,95,1512,719750.0,1746
20223,95,1996,534500.0,1746
20224,121,549,843000.0,1746
20225,121,1678,491024.58,1746
20226,129,1688,990454.0,1746
20227,134,1500,538000.0,1746
20228,159,2025,378682.91,1746
20229,164,527,200000.0,1746
20230,164,664,225000.0,1746
20231,164,664,349850.0,1746
20232,222,1007,3240000.0,1746
20233,225,512,2998589.6,1746
20234,225,647,1498932.48,1746
20235,258,642,225600.0,1746
20236,258,642,798950.0,1746
20237,258,1074,897000.0,1746
20238,258,1215,210900.0,1746
20239,258,1647,298150.0,1746
20240,258,1647,499500.0,1746
20241,258,1647,313600.0,1746
20242,258,1834,189900.0,1746
20243,258,2381,150000.0,1746
20244,280,1743,3425712.41,1746
20245,307,906,158000.0,1746
20246,318,1520,583000.0,1746
20247,335,871,998000.0,1746
20248,6,681,899811.0,1747
20249,6,681,424447.5,1747
20250,84,1504,1020420.0,1747
20251,84,2364,2499700.0,1747
20252,84,2071,5705000.0,1747
20253,84,2071,2998950.0,1747
20254,53,1119,817600.0,1747
20255,57,2172,1225500.0,1747
20256,70,800,373250.0,1747
20257,74,1590,776431.0,1747
20258,117,2002,159379.74,1747
20259,141,1077,1350000.0,1747
20260,149,1045,647850.0,1747
20261,225,1333,1899783.0,1747
20262,225,2071,3499800.08,1747
20263,252,1007,1525000.0,1747
20264,252,2272,3300402.07,1747
20265,263,2366,1743500.0,1747
20266,280,1717,691500.0,1747
20267,311,1257,3455600.0,1747
20268,318,820,598975.0,1747
20269,134,672,640000.0,1748
20270,134,694,712782.36,1748
20271,134,1072,539675.0,1748
20272,17,1887,1870360.0,1750
20273,84,2122,850000.0,1750
20274,84,1504,148222.31,1750
20275,50,878,1181045.47,1750
20276,50,1263,1348499.6,1750
20277,62,672,564550.0,1750
20278,76,2025,1290890.2,1750
20279,82,1166,298978.14,1750
20280,83,1130,522803.71,1750
20281,83,1299,549500.0,1750
20282,87,1060,708000.0,1750
20283,87,1063,407772.0,1750
20284,87,1063,405000.0,1750
20285,87,1258,808500.0,1750
20286,95,1180,135008.0,1750
20287,96,898,551000.0,1750
20288,96,898,451000.0,1750
20289,96,898,701000.0,1750
20290,96,898,701000.0,1750
20291,96,1055,638102.0,1750
20292,110,821,993635.0,1750
20293,119,1055,220795.0,1750
